label	aoa	concreteness_difference	log10_frequency	cd_distance	w2v_distance	wordnet_distance	senses
-1	14	35	0.055299999999999905	0.028999999999999915	0.7266008853912354	0.7839068825910931	0
-1	91	287	0.16670000000000007	0.3033999999999999	0.9727350398898125	0.8434525711334042	6
-1	64	119	0.6038999999999999	0.5885000000000002	0.9064654856920242	0.7797983754401949	10
-1	205	23	0.5537999999999998	0.504	0.9096615090966225	0.7957280669654017	7
-1	100	82	0.31069999999999975	0.32120000000000015	0.8290433585643768	0.770627538070544	5
-1	242	65	0.2873000000000001	0.3132999999999999	0.9458800815045834	0.7808604216369954	5
-1	97	32	0.4636	0.5582000000000003	0.814026802778244	0.7776494755660488	3
-1	117	54	0.6698999999999997	0.5044000000000004	0.8680519610643387	0.7661979054442289	6
-1	95	128	0.028200000000000003	0.14559999999999995	1.0349487327039242	0.8086076811260635	6
-1	82	50	1.5474999999999999	1.0448	0.9129929691553116	0.8272893772893773	5
-1	130	147	0.5728	0.7124999999999999	0.9576686881482601	0.7765044646043098	0
-1	59	194	1.7816999999999998	1.5746000000000002	0.9820391219109297	0.8579467518725831	35
-1	8	103	0.49460000000000015	0.33389999999999986	1.0145849669352174	0.7928387462210992	8
-1	109	101	0.9875000000000003	0.5346000000000002	0.9255006164312363	0.8140468600027424	0
-1	0	30	0.15989999999999993	0.21050000000000013	0.902861699461937	0.7343117200260056	3
-1	37	161	1.5112999999999999	1.2367000000000004	1.027108147740364	0.7657722214385011	14
-1	281	123	0.012399999999999967	0.1918000000000002	0.8888707160949707	0.7962454212454213	2
-1	30	192	1.2747000000000002	1.2240000000000002	0.9579204171895981	0.7813992985858311	6
-1	111	137	0.6383000000000001	0.6328	1.0264714285731316	0.7860114823829993	16
-1	163	136	0.9103000000000003	0.8003999999999998	0.9164013713598251	0.7747978388181838	1
-1	70	143	0.9935	0.8662999999999998	0.9663963615894318	0.8043458957623045	3
-1	5	76	0.20619999999999994	0.16480000000000006	0.9399348087608814	0.8305456175443954	14
-1	86	13	0.22470000000000034	0.24029999999999996	0.7770131230354309	0.7747326407252878	2
-1	42	44	0.12519999999999998	0.21229999999999993	0.9696755446493626	0.6655933127759753	1
-1	61	205	0.9153000000000002	0.9312	0.9169743731617928	0.8814187528362672	4
-1	109	49	0.0838000000000001	0.053999999999999826	0.8783868104219437	0.7299814867007204	8
-1	45	43	0.4573999999999998	0.47650000000000015	0.90753024071455	0.7646288585364216	1
-1	8	27	0.39170000000000016	0.29479999999999995	0.9771838299930096	0.7024673927150706	2
-1	69	104	0.6038999999999999	0.5297999999999998	0.9833527002483606	0.8537327670812314	0
-1	64	349	1.7952000000000004	1.4331	0.997134005650878	0.8665057437116261	0
-1	112	181	1.1417000000000002	0.8524000000000003	0.945893220603466	0.8020739938233026	5
-1	83	172	0.8549000000000002	0.6743000000000001	1.0598697289824486	0.836960528560277	4
-1	131	121	0.3965000000000001	0.4356	0.9736221674829721	0.8019733534439417	5
-1	123	16	0.5234999999999999	0.44499999999999984	0.8255623579025269	0.6696428571428572	1
-1	145	107	1.0066000000000002	0.7907000000000002	0.9723399244248867	0.8073244586347196	1
-1	3	140	0.6523999999999996	0.6413000000000002	0.9017407447099686	0.8624150685915392	14
-1	13	188	0.6922999999999999	0.4676	0.8722551912069321	0.8686354366307927	4
-1	133	228	0.38019999999999987	0.23320000000000007	0.9878229014575481	0.829790415466886	5
-1	36	167	0.1351	0.028900000000000148	0.9292342811822891	0.7602447648191426	3
-1	64	16	0.4516	0.4339000000000004	0.8629558384418488	0.7347402597402597	1
-1	8	129	0.9662000000000002	0.7683	0.932015135884285	0.8070090070747966	4
-1	6	94	0.03370000000000006	0.13180000000000014	0.8377750515937805	0.8361675169392994	4
-1	61	223	0.7881	0.6960000000000002	0.9476239159703255	0.7551838666463464	2
-1	66	153	0.4361999999999999	0.3611	1.0067838709801435	0.7785300178360034	14
-1	236	70	0.9802000000000004	0.7874000000000003	0.991758806630969	0.751072354932649	10
-1	55	5	1.2591999999999999	1.1147000000000002	0.8829017281532288	0.7875601250601251	1
-1	94	287	0.6187	0.6013000000000002	0.8792171776294708	0.8383026831556243	1
-1	120	80	0.7063000000000001	0.6793	0.9759058151394129	0.7689615776380483	9
-1	38	109	0.5066999999999999	0.41500000000000004	0.9445373453199863	0.7811596613454199	2
-1	72	252	0.08570000000000011	0.10050000000000026	0.8851704895496368	0.8315930199831129	2
-1	119	219	0.13969999999999994	0.000700000000000145	0.9325251430273056	0.8035199369129322	4
-1	111	12	0.54	0.4168000000000003	0.8639639467000961	0.6358974358974359	1
-1	31	28	0.29300000000000015	0.10040000000000004	0.9593485891819	0.8079975845526085	10
-1	17	80	0.6120000000000001	0.4597000000000002	0.9204308167099953	0.8090884527966979	13
-1	70	69	0.42810000000000015	0.5358999999999998	0.9603968895971775	0.8644303706388303	15
-1	78	137	0.0719000000000003	0.0033000000000003027	0.9588610045611858	0.8375811688311688	0
-1	11	180	1.6645000000000003	1.4491	0.9521453082561493	0.8848684210526316	1
-1	103	215	1.2964000000000002	0.9748000000000001	0.9115657955408096	0.8575969883874296	6
-1	19	149	0.26580000000000004	0.12400000000000011	0.8211495280265808	0.8488853874883286	2
-1	117	305	0.32889999999999997	0.14200000000000035	0.8733455240726471	0.6170113836780504	7
-1	222	35	0.19710000000000027	0.27790000000000026	1.0078783296048641	0.7797795954045954	2
-1	97	20	0.7176	0.5736000000000001	0.854162186384201	0.8244738448685818	4
-1	20	56	0.48099999999999987	0.41670000000000007	0.9365429133176804	0.713327264649504	5
-1	5	151	0.5951000000000004	0.48719999999999963	0.9840711206197739	0.8455129867145972	15
-1	111	27	0.4758	0.3626999999999998	0.8277929425239563	0.7721463437346605	15
-1	100	34	0.1734	0.13539999999999974	0.863117977976799	0.8098370738308819	6
-1	69	128	1.8540999999999999	1.7460000000000002	0.8651085495948792	0.8860906862745098	7
-1	114	181	0.10239999999999982	0.1654	0.9685065597295761	0.8568172568172568	0
-1	64	58	0.6839	0.7547000000000001	0.8954291269183159	0.7954182747813885	3
-1	80	115	1.0709999999999997	0.8005	0.9187384247779846	0.8161121503658417	9
-1	125	27	1.0686999999999998	0.9570000000000003	0.9072815254330635	0.8120528980823098	9
-1	72	360	0.5660999999999996	0.45530000000000026	0.9718502759933472	0.8282352288234641	2
-1	14	312	0.9124999999999996	0.9199000000000002	0.9516384974122047	0.8318409749292102	1
-1	66	67	0.5621	0.30810000000000004	1.0425450950860977	0.8424231342677436	13
-1	62	285	0.4017999999999997	0.46609999999999996	0.9286307543516159	0.8227892873366853	2
-1	106	191	0.8941999999999997	1.0669000000000004	0.8770893141627312	0.7895942293001117	1
-1	170	47	1.0159000000000002	0.9243000000000001	0.9055404737591743	0.7553571428571428	1
-1	31	17	1.0244	1.0914	0.9700441546738148	0.8271823584052687	9
-1	202	157	0.5206999999999997	0.4424000000000001	0.8594429790973663	0.8837891737891738	0
-1	33	37	0.0033000000000003027	0.14510000000000023	0.9408888183534145	0.7686674622820133	1
-1	200	72	0.19490000000000007	0.03200000000000003	1.0154043100774288	0.810699507742587	1
-1	28	125	1.3639000000000001	1.1708	0.8736209124326706	0.3508771929824561	0
-1	86	83	1.0831	0.7808000000000002	0.9672239571809769	0.7346886446886447	8
-1	36	2	0.9467000000000003	0.9630999999999998	0.8915414065122604	0.7712418300653595	1
-1	94	63	1.0709	1.0351	0.8979493975639343	0.8721288515406163	3
-1	50	22	0.4485999999999999	0.43869999999999987	0.9087350070476532	0.7385350468858872	3
-1	3	33	0.20540000000000003	0.19730000000000025	0.9240190535783768	0.8253400676646291	3
-1	11	272	1.5007	1.4046	0.8484717160463333	0.8008110081639493	2
-1	55	5	0.2794000000000003	0.1811999999999998	0.9695886820554733	0.8031243266537385	4
-1	352	117	1.3599	1.2758999999999998	0.9577106460928917	0.8305696337546182	18
-1	66	130	0.8190999999999997	0.5989	0.9300179556012154	0.853610692140104	1
-1	95	252	1.0345	0.8880999999999997	0.9685327932238579	0.8147716103985454	2
-1	55	28	0.5080999999999998	0.6455000000000002	1.0329416692256927	0.6960322232786	0
-1	50	2	1.2127999999999999	1.1533999999999998	0.6898487210273743	0.753921568627451	3
-1	61	98	0.26350000000000007	0.30279999999999996	0.8685043454170227	0.7776822074049998	1
-1	142	261	0.18910000000000027	0.3958999999999997	0.9235040247440338	0.8628298942332046	11
-1	122	185	1.3018	1.0472999999999997	0.9895879682153463	0.7533484162895927	1
-1	25	301	2.1762000000000006	1.8807000000000003	0.9321556910872459	0.8463756102441721	8
-1	39	155	0.5548	0.46130000000000004	0.9340028911828995	0.8621408430023576	11
-1	264	141	0.6501000000000001	0.6056999999999997	0.9472188130021095	0.853992673992674	4
-1	103	272	0.8201	0.9013	1.025250969454646	0.8526740418037287	6
-1	80	94	0.9007999999999998	1.056	0.9119767546653748	0.7797313797313797	4
-1	139	14	1.842	1.7692999999999999	0.9319097772240639	0.7945590357355063	4
-1	93	10	0.39670000000000005	0.4163000000000001	0.9417879581451416	0.7949175028402969	11
-1	64	26	0.06889999999999974	0.10559999999999992	0.8184441030025482	0.6860171418994949	1
-1	55	53	0.8795999999999999	0.8674999999999997	0.9631908237934113	0.8383052369166828	7
-1	152	182	0.41149999999999975	0.4758	0.9336116909980774	0.8508241758241758	0
-1	85	29	1.2256	0.9613	0.8619277477264404	0.7874218167375359	12
-1	77	63	0.49860000000000015	0.4236	0.9300761371850967	0.7521675653676779	8
-1	53	133	0.23499999999999988	0.11819999999999986	0.8373407125473022	0.5494736842105263	0
-1	320	15	0.33619999999999983	0.27680000000000016	0.9999446552246809	0.7935018286490798	5
-1	94	239	1.0652	0.9662999999999999	1.0021898411214352	0.740206347946286	2
-1	105	81	0.2820999999999998	0.1471	0.9366843849420547	0.7534965034965034	2
-1	112	185	0.5823	0.7228000000000003	0.9802038967609406	0.814139663441134	2
-1	70	82	0.8076999999999996	0.3761000000000001	0.8996305391192436	0.7155395656401848	1
-1	17	251	0.35630000000000006	0.4517000000000002	0.944959782063961	0.9	0
-1	14	77	0.08040000000000003	0.20469999999999988	0.9775801729410887	0.7740849428349429	5
-1	69	185	1.9293999999999998	1.7165	0.9882942605763674	0.8592341198533149	9
-1	100	16	0.9716999999999998	0.9144999999999999	0.9632000029087067	0.5519710789800977	2
-1	47	35	0.2900999999999998	0.39070000000000027	0.9780292809009552	0.8477527374586198	3
-1	8	184	1.7108	1.6335	0.8921101167798042	0.8371114996114997	5
-1	61	17	1.1895000000000002	0.9346000000000001	0.9061726853251457	0.8163862893642305	2
-1	59	142	0.7414000000000001	0.3994	0.956495501101017	0.7703426532760899	5
-1	203	74	0.12650000000000006	0.02560000000000029	0.9102588668465614	0.8583402436551133	3
-1	174	52	1.1959000000000002	1.1191	0.7844004034996033	0.6891761090401073	5
-1	278	129	0.25529999999999986	0.22850000000000015	0.8719272911548615	0.7962152553329024	2
-1	150	237	0.3111999999999999	0.3240000000000003	0.943436399102211	0.8037354385380702	1
-1	95	16	0.07630000000000026	0.3165	0.9893730860203505	0.7842134441495897	2
-1	64	142	0.3306	0.09860000000000024	1.02102105692029	0.8394467588424548	2
-1	117	85	1.8625	1.4195	1.0009832419455051	0.7581666647765719	1
-1	244	157	0.8007	0.9411	0.8786411881446838	0.8357958866462702	7
-1	11	43	1.302	1.1063	0.9165989756584167	0.7658185607018727	2
-1	192	183	1.4527	1.7067999999999999	0.8919377624988556	0.7951878263880696	3
-1	50	209	1.4325999999999999	1.1950000000000003	1.0132603012025356	0.7776922035325396	1
-1	94	276	1.749	1.5594999999999999	0.9873418929055333	0.8741961623830818	10
-1	80	229	0.5696000000000003	0.6738	0.9547771587967873	0.7690736645535408	2
-1	89	194	0.9149	0.9110999999999998	0.8572248369455338	0.8054270208267333	3
-1	210	154	0.5559999999999996	0.4565999999999999	0.8013326525688171	0.7587330521788727	5
-1	11	103	0.19219999999999993	0.3010999999999997	0.9611703753471375	0.8248062871224636	2
-1	8	25	0.20500000000000007	0.18680000000000008	0.7551734447479248	0.8358768464650818	2
-1	114	16	0.7211999999999996	0.7031999999999998	0.9506724402308464	0.7621699728842586	5
-1	60	85	0.2597999999999998	0.2794000000000003	0.9565190002322197	0.7987428983268766	2
-1	105	48	1.1998	1.0526000000000002	0.8278334140777588	0.7883095449769487	1
-1	8	55	0.25129999999999963	0.24759999999999982	0.9887758195400238	0.7210642162848044	10
-1	31	73	0.3883000000000001	0.29720000000000013	0.8232540339231491	0.8433131024462294	1
-1	269	362	0.2481	0.06459999999999999	0.9930191189050674	0.8032407407407408	1
-1	157	154	0.06369999999999987	0.0607000000000002	0.9048682302236557	0.7847005044866007	8
-1	33	145	1.5549999999999997	1.4310000000000003	0.9909122232347727	0.8588599200363907	2
-1	108	66	0.1560999999999999	0.03880000000000017	0.9428134560585022	0.7576330859775675	7
-1	83	162	1.6622999999999999	1.3777000000000001	0.8801583647727966	0.8418803418803419	2
-1	25	63	0.12009999999999987	0.03880000000000017	0.8956444412469864	0.7769879816942006	8
-1	93	64	0.653	0.5215000000000001	0.845209389925003	0.861462148962149	1
-1	116	179	0.08509999999999995	0.07210000000000005	1.013821791857481	0.8483294483294483	1
-1	58	87	0.8053999999999997	0.6599000000000002	0.8856422528624535	0.8359133126934984	1
-1	159	148	0.7519	0.7092	0.9684997200965881	0.8396407514054572	4
-1	198	56	1.3329	1.3271000000000002	0.9215089306235313	0.8094416267493191	12
-1	153	313	2.045	1.9689	0.9484460689127445	0.8592261904761904	7
-1	72	122	1.0874	0.8949	0.8594535887241364	0.8220094673558296	3
-1	22	41	0.8761999999999999	0.7582000000000002	0.9169506579637527	0.781528694473741	2
-1	19	137	0.46499999999999986	0.5440999999999998	0.9021116346120834	0.7968942005706712	1
-1	125	57	0.18800000000000017	0.14739999999999975	0.8767940104007721	0.8563593813593814	0
-1	121	154	0.11019999999999985	0.20319999999999983	1.0117138614878058	0.7916288395700161	2
-1	66	159	2.2026	2.374	0.9381937012076378	0.8482810373643096	6
-1	150	17	0.9064999999999999	0.8963999999999999	0.8003750145435333	0.7818615208321091	4
-1	139	67	0.02149999999999963	0.08259999999999978	0.990795511752367	0.7586243413449296	2
-1	64	181	1.1921000000000002	1.1510000000000002	0.8356698155403137	0.8043220668220669	0
-1	106	194	0.17789999999999995	0.20729999999999982	0.9182060956954956	0.8028659480139744	0
-1	116	73	0.6264000000000003	0.6200000000000001	0.8556071817874908	0.8141262060379707	1
-1	94	75	0.3336000000000001	0.31350000000000033	1.0419820472598076	0.7234432234432234	2
-1	264	49	0.33960000000000035	0.35309999999999997	0.9711279608309269	0.8067989200342142	2
-1	50	111	0.9321999999999999	0.9349000000000001	0.9854897651821375	0.8666666666666667	0
-1	181	43	0.17610000000000015	0.0	0.9882953874766827	0.8537635239915544	11
-1	139	109	1.0280000000000002	1.0994	0.9500672444701195	0.8421407539828593	4
-1	119	111	0.12069999999999981	0.16529999999999978	1.022519912570715	0.7900195043052186	6
-1	83	363	1.1814000000000002	0.9052	0.84576615691185	0.8065391398724732	0
-1	125	46	0.4787999999999999	0.4610000000000001	0.8691343069076538	0.792043207910081	0
-1	93	148	0.2279	0.3973	1.0000634863972664	0.7381419234360411	0
-1	20	4	1.8528	1.6490999999999998	0.9661713428795338	0.7676434676434677	3
-1	52	84	0.08030000000000026	0.11459999999999981	0.9038995504379272	0.8211242144635678	3
-1	153	85	0.17180000000000017	0.1181000000000001	0.8728339374065399	0.7287821655468714	1
-1	17	139	0.6261999999999999	0.43900000000000006	0.9257874637842178	0.8112560659505753	0
-1	186	379	0.7282000000000002	1.142	0.9273117035627365	0.8311688311688311	1
-1	114	196	0.07720000000000038	0.1257999999999999	0.9142188131809235	0.8444444444444444	1
-1	36	211	0.6959999999999997	0.6415000000000002	0.9313255622982979	0.6304521458933223	1
-1	106	28	0.5893999999999999	0.6207000000000003	0.8616514801979065	0.7696464854218865	2
-1	22	1	0.6471999999999998	0.6856	0.8904990702867508	0.8079250022232478	3
-1	125	129	0.6076999999999999	0.6337000000000002	0.9236103445291519	0.7301723800795008	2
-1	83	23	0.2843	0.24250000000000016	1.0433006435632706	0.6794391669711363	3
-1	55	146	0.8319999999999999	0.7077000000000002	0.8751154243946075	0.7206060606060606	3
-1	97	45	0.25880000000000036	0.20110000000000028	0.9315561056137085	0.7232108047897522	8
-1	109	135	0.8662000000000001	0.7896999999999998	0.9325565099716187	0.8190686274509804	3
-1	122	101	0.22949999999999982	0.18550000000000022	0.9271387010812759	0.8069869146591283	2
-1	131	55	0.03399999999999981	0.08689999999999998	0.8527069836854935	0.8143162393162393	0
-1	99	33	0.589	0.6372	1.0472895205020905	0.732721396250808	3
-1	106	70	0.7534999999999998	0.6755	1.0007706978358328	0.784307596643123	4
-1	64	89	0.8721000000000001	0.8905000000000001	0.8919514864683151	0.770235401853049	5
-1	167	57	1.4421	1.3881999999999999	0.959240909665823	0.743421855921856	7
-1	66	10	0.7262	0.7153999999999998	0.9478768110275269	0.7738095238095237	4
-1	125	150	0.6036999999999999	0.7064000000000004	0.9643967226147652	0.8018398268398268	7
-1	14	134	0.19479999999999986	0.1424000000000003	0.8690350651741028	0.7535052910052911	5
-1	86	318	0.6172	0.7060000000000002	0.9155506640672684	0.8838968860898686	0
-1	206	268	0.9856	0.7718	0.9247021228075027	0.8713840951360301	2
-1	219	52	1.5164	1.3511000000000002	0.9769302494823933	0.7529553724323739	5
-1	31	151	0.26529999999999987	0.18799999999999994	0.9076148346066475	0.8884273592477927	0
-1	81	76	1.7453	1.6087999999999998	1.0005870219320059	0.7708363193012316	7
-1	3	89	0.8767	1.0915	1.0532604306936264	0.7949217449217449	1
-1	39	275	0.6791	0.7222999999999997	0.9013723582029343	0.8645921427500375	2
-1	161	255	0.6361000000000003	0.5325000000000002	0.7767955660820007	0.85349857114563	8
-1	31	137	1.034	0.8630000000000002	0.9042209982872009	0.8931411639615974	8
-1	100	253	1.7361	1.7016	0.9779748376458883	0.8004835267440309	6
-1	266	238	0.5297999999999998	0.5921000000000001	0.9860102441161871	0.8244453851961592	1
-1	94	164	0.014199999999999768	0.02010000000000023	0.9449794366955757	0.770407513882746	1
-1	116	78	1.2055	1.0932000000000002	0.9415796250104904	0.7263194751584845	1
-1	180	41	2.0724	1.9022999999999999	0.846540629863739	0.8037846177607345	13
-1	75	195	0.23830000000000018	0.1633	0.9610317274928093	0.8509438274144157	5
-1	214	232	0.08410000000000029	0.028899999999999704	1.01737779378891	0.7730177008234284	2
-1	44	225	1.4211999999999998	1.3326999999999998	0.9357802197337151	0.795481627700879	7
-1	27	91	0.9234	0.8612	0.9125659167766571	0.7648908281261222	0
-1	127	48	0.015200000000000102	0.11020000000000008	0.9962492790073156	0.6145652173913043	3
-1	15	227	0.15490000000000004	0.14329999999999998	0.9259047135710716	0.8346058703201561	4
-1	125	22	0.16480000000000006	0.14789999999999992	0.9678988605737686	0.8076542663849166	2
-1	47	48	0.17249999999999988	0.14939999999999998	0.9847140107303858	0.7458495752613399	4
-1	55	57	0.19359999999999977	0.4442999999999999	0.9617745913565159	0.6	0
-1	64	300	0.5766999999999998	0.8886999999999998	0.9454701095819473	0.8383637321168169	3
-1	25	204	0.5747999999999998	0.3931	0.8742899596691132	0.8802218782249742	4
-1	22	136	0.039200000000000124	0.05030000000000001	0.9468589350581169	0.7567506287265244	5
-1	111	165	0.8846000000000003	0.7924	0.9479610733687878	0.9215384615384615	1
-1	39	26	0.6678000000000002	0.6021000000000001	0.8029272854328156	0.7327380952380953	1
-1	122	51	0.4306000000000001	0.5877000000000003	0.9064102098345757	0.685133829019278	3
-1	6	51	0.8908	0.6976	0.9393199421465397	0.7551713785201918	0
-1	55	40	0.2094999999999998	0.05679999999999996	0.9246999993920326	0.7343954248366014	1
-1	22	277	0.2023999999999999	0.07499999999999996	0.8196939527988434	0.8732683982683983	1
-1	100	108	0.1509999999999998	0.23519999999999985	0.9218314290046692	0.8792845326029469	1
-1	231	70	0.8210000000000002	0.7624000000000002	0.9741361849009991	0.7599264705882353	1
-1	189	120	1.1795	1.2368999999999999	0.9772314466536045	0.8229953398925922	13
-1	53	61	0.0394000000000001	0.04190000000000005	0.7130966186523438	0.8108472682002094	2
-1	116	17	0.054999999999999716	0.0360999999999998	1.0202487707138062	0.7408015765910503	2
-1	228	124	1.6777000000000002	1.4424000000000001	0.9869770025834441	0.8666666666666667	0
